Text	Date	Favorites	Retweets	Tweet_ID
Γιατί δεν το @MittRomney υποστηρίζει ήδη το @marcorubio.  Θα έπρεπε να το είχε κάνει πριν από το ΝΗ ή τη Νεβάδα, όπου είχε λίγο ταλάντευση. Πολύ αργά  τώρα! 	2/25/16 11:05	8355	2620	7.02887e+17
Ο Mitt Romney, ο οποίος ήταν ένας από τους πιο ανόητους και χειρότερους υποψηφίους στην ιστορία της δημοκρατικής πολιτικής, με πιέζει τώρα για φορολογικές δηλώσεις. Ντοπάρω! 	2/25/16 7:34	22399	8175	7.02834e+17
Μεγάλη νέα δημοσκόπηση. Ευχαριστώ Τέξας! #VoteTrump #MakeAmericaGreatAgainhttps: //twitter.com/wfaachannel8/status/702663084154888193Ã¥ÃŠ €€Ã ›_ 	2/24/16 23:07	7795	2823	7.02706e+17
"""@ChatteringTeef: @BornToBeGOP @realDonaldTrump @MittRomney μισεί να δει την επιτυχία του Τραμπ όταν ήταν τόσο αξιολύπητος "	2/24/16 22:34	6605	1937	7.02698e+17
"""@classyexplorer: @ ahernandez85a Ο Romney είναι ένα πιόνι του Ιδρύματος και δεν έχει καμία ατομική διαδικασία σκέψης. Ζηλεύει τον Τραμπ!"" "	2/24/16 21:51	7694	2462	7.02687e+17
"""@conservativevin: @ ahernandez85a Ο Ρόμνεϊ θα έπρεπε να ήταν ένας σκληρός άντρας με τον Ομπάμα. Έβγαλε και έχασε. ΚΑΤΩ! Δεν έχει σημασία!"" "	2/24/16 21:43	7629	2519	7.02685e+17
"""@Stevekwebb: @realDonaldTrump Αγαπήστε το! Το @tedcruz ολοκληρώθηκε. Χρειαζόμαστε κάποιον που είναι αποδεδειγμένος. Το @realDonaldTrump θα κάνει την Αμερική υπέροχη ξανά"" "	2/24/16 21:25	6025	1671	7.02681e+17
"""@Ausbiz: @realDonaldTrump Ο Τραμπ είναι τόσο εντυπωσιακός και κανένας άλλος πολιτικός δεν έχει το πάθος και την ενέργειά του στο #MakeAmericaGreatAgain "	2/24/16 21:24	6032	1757	7.02681e+17
"""@HosierN: @foxnewspolitics Η ψήφος για @tedcruz ή @marcorubio είναι μια ψήφος για διαφθορά, ειδικά συμφέροντα και λομπίστες. Trump για POTUS! "	2/24/16 21:22	7035	2466	7.0268e+17
"""@ ahernandez85a: @realdonaldtrump Ο κ. Tough Guy Romney θα πρέπει να υποστηρίζει τον Τραμπ όπως ο Τραμπ τον υποστήριξε την τελευταία φορά #NoLoyalty"" "	2/24/16 21:21	7262	2351	7.0268e+17
Ο Τεντ Κρουζ ξαπλώνει ξανά. Οι δημοσκοπήσεις δείχνουν ότι νίκησα τη Χίλαρι Κλίντον με κεφάλι. Δείτε το http: //U.S.A.TodayÃ¥ÃŠ Poll snd Q Poll. 	2/24/16 21:20	7326	2696	7.02679e+17
Τέξας, Γεωργία και πολλά άλλα ΨΗΦΙΣΤΕ ΝΑ ΠΡΩΤΕ! Αυτό είναι ένα κίνημα!  # Trump2016 ΒΙΝΤΕΟ ΨΗΦΟΦΟΡΙΑΣ: https://www.facebook.com/DonaldTrump/videos/10156683134825725/Ã¥ÃŠâ € ^^Ã›_pic.twitter.com/o93j0A0BIR 	2/24/16 20:47	7162	2723	7.02671e+17
"""@GriceCindy: Γι 'αυτό είμαστε θυμωμένοι. Το Ρεπουμπλικανικό Ίδρυμα δεν θα σας υποστηρίξει. Είστε αυτό που θέλει ο αμερικανικός λαός!"" "	2/24/16 20:36	6569	2062	7.02668e+17
"""@ ddpick18: @realDonaldTrump Αυτός ο Τέξας θα ψηφίσει τον Τραμπ την 1η Μαρτίου. Ο Κρουζ είναι ψεύτικο Τέξας!"" "	2/24/16 20:11	6628	2032	7.02662e+17
. @ RepChrisCollins Chris, σας ευχαριστώ πολύ για την υπέροχη υποστήριξή σας. Δεν θα σε απογοητεύσω! @CNN 	2/24/16 20:08	6726	2114	7.02661e+17
Όταν ο Ted Cruz εγκαταλείψει τον αγώνα και το γήπεδο αρχίσει να καθαρίζει, θα λάβω τις περισσότερες ψήφους του - κανένα πρόβλημα! 	2/24/16 18:49	10823	3264	7.02641e+17
"Γιατί οι Τέξας θα ψήφισαν τον ""ψεύτη"" Τεντ Κρουζ όταν γεννήθηκε στον Καναδά, έζησε εκεί για 4 χρόνια - και παρέμεινε Καναδάς πολίτης μέχρι πρόσφατα "	2/24/16 18:45	11172	4146	7.0264e+17
Όταν ο Mitt Romney με ρώτησε για την τελευταία μου φορά, ήταν τόσο αδέξιος και ανόητος που όλοι θα έπρεπε να γνωρίζουμε ότι δεν μπορούσε να κερδίσει! 	2/24/16 18:26	10202	4006	7.02636e+17
"""@Ward_II: Ω, υπέροχο @MittRomney κάνει ένα @SenatorReid στο @realDonaldTrump σαν να χάσει την προεδρία δεν ήταν αρκετό # Trump2016"" Είναι ανόητος "	2/24/16 18:14	6636	2087	7.02633e+17
Ο Mitt Romney, ο οποίος έριξε εντελώς τις εκλογές που θα έπρεπε να έχουν κερδηθεί και των οποίων οι φορολογικές δηλώσεις τον έκανε να μοιάζει ανόητος, τώρα παίζει σκληρό 	2/24/16 18:13	11024	4407	7.02632e+17
Οι δημοσκοπήσεις δείχνουν ότι πήρα πολλούς υποστηρικτές του Τζεμπ Μπους. Έτσι έφτασα στο 46%. Όταν άλλοι εγκαταλείπουν, θα μαζέψω περισσότερα. Λυπημένος αλλά αληθινός 	2/24/16 16:36	14180	4027	7.02608e+17
ΚΑΝΤΕ ΤΗΝ ΑΜΕΡΙΚΗ ΜΕΓΑΛΥΤΕΡΗ ΑΓΟΡΑ! Pic.twitter.com/IVSR0hmh5g 	2/24/16 13:31	10354	4362	7.02562e+17
Σε όλη την τηλεόραση - ο μόνος που είπε τίποτα κακό για τις νυχτερινές νίκες - ήταν ο Dopey @KarlRove. Πρέπει να απολυθεί! 	2/24/16 13:27	8787	2723	7.02561e+17
Είμαι στη Βιρτζίνια @RegentU Προεδρικό φόρουμ με τον Δρ. Pat Robertson- ξεκινώντας τώρα! Δείτε εδώ: http://www1.cbn.com/cbnnewsÃ¥ÃŠ 	2/24/16 12:14	5516	1549	7.02542e+17
Χρηματοδοτώ την καμπάνια μου και δεν οφείλω τίποτα σε κανέναν! Το χρωστάω μόνο στον αμερικανικό λαό! # Τραμπ2016  Παρακολουθήστε: https://www.facebook.com/DonaldTrump/videos/10156681405075725/Ã¥ÃŠâ € ^^Ã›_ 	2/24/16 12:03	13148	4524	7.02539e+17
. @ USATODAY Poll και @QuinnipiacPoll λένε ότι νίκησα τόσο τη Χίλαρι όσο και τον Μπερνί και δεν τους έχω ξεκινήσει ακόμη! 	2/24/16 11:12	10400	4010	7.02527e+17
Μεγάλη ήττα χθες το βράδυ στη Νεβάδα για τους Ted Cruz και Marco Rubio. Το @KarlRove στο @FoxNews εργάζεται σκληρά για να υποτιμήσει τη νίκη μου. Ο Rove είναι άρρωστος! 	2/24/16 11:09	8448	2708	7.02526e+17
Το @MELANIATRUMP έκανε υπέροχα στην τηλεόραση σήμερα το πρωί. Ηρεμία, έξυπνη και δυνατή, με μεγάλη καρδιά - τόσα πολλά να προσφέρει. Είμαστε όλοι περήφανοι για εσάς! 	2/24/16 10:43	4289	1649	7.02519e+17
Η Melania θα πάρει συνέντευξη από το @morningmika στο @Morning_Joe τώρα (8:30 π.μ.). ΑΠΟΛΑΜΒΑΝΩ! 	2/24/16 8:24	5304	1114	7.02484e+17
ΕΥΧΑΡΙΣΤΩ ΝΕΒΑΔΑ!  # Trump2016 #MakeAmericaGreatAgain  @Snapchat!  Όνομα χρήστη: realdonaldtrump  https://www.snapchat.com/add/realdonaldtrumpÃ¥ÃŠâ € ^^Ã›_pic.twitter.com/uVBGpXzICo 	2/24/16 1:25	10434	3338	7.02379e+17
ΕΥΧΑΡΙΣΤΩ ΝΕΒΑΔΑ! ΘΑ ΚΑΝΟΥΜΕ ΤΗΝ ΑΜΕΡΙΚΗ ΑΣΦΑΛΗ & ΜΕΓΑΛΗ ΑΛΛΗ!  https://www.facebook.com/DonaldTrump/posts/10156680424255725:0Ã¥ÃŠâ € ^^Ã›_pic.twitter.com/zVvyVCIaD4 	2/24/16 0:41	15276	6027	7.02368e+17
Βεβαιωθείτε ότι βρίσκεστε στη γραμμή του Τραμπ και δεν παραπλανηθείτε από τους ανθρώπους του Κρουζ. Είναι κακοί! ΠΡΟΣΕΧΕ. 	2/23/16 21:00	10570	3690	7.02312e+17
Αποκλειστική συνέντευξη με τη γυναίκα μου @ MELANIATRUMP- αύριο το πρωί @ 8πμE στο @Morning_Joe w / @morningmika @MSNBC. Απολαύστε! Pic.twitter.com/FQSEKWxnwj 	2/23/16 20:56	7641	2568	7.02311e+17
ΠΑΝΤΕ ΨΗΦΟΦΟΡΙΑ ΑΠΟ ΤΩΡΑ 8:30 μ.μ. ΝΕΒΑΔΑ. ΘΑ ΕΙΜΑΙ ΣΕ ΔΙΑΦΟΡΕΣ ΚΑΘΕΣΤΕΣ ΚΑΚΟΥΣ. ΚΑΝΕΤΕ ΤΗΝ ΑΜΕΡΙΚΗ ΜΕΓΑΛΥΤΕΡΗ ΑΠΟ! 	2/23/16 20:52	8422	2410	7.0231e+17
Η γυναίκα μου Melania θα είναι στο @Morning_Joe αύριο το πρωί στις 8:00. Συνέντευξη από το @morningmika - Απολαύστε! 	2/23/16 20:45	5947	1577	7.02308e+17
Ευχαριστώ Sparks, Νεβάδα!  #VoteTrumpNV  #NevadaCaucus Εύρεση:  https://www.donaldjtrump.com/nevada/caucus-finder/Ã¥ÃŠâ € ^^Ã›_  https://www.facebook.com/DonaldTrump/posts/10156679258630725:0Ã¥ÃŠâ € ^^Ã›_pic.twitter.com/sO5h9LmIMg 	2/23/16 18:14	6235	2038	7.0227e+17
Το Club for Growth είναι το γκρουπ που ήρθε στο γραφείο μου ζητώντας $ 1 εκατομμύριο δολάρια. Τους είπα όχι και τώρα κάνουν αρνητικές διαφημίσεις. 	2/23/16 18:08	6960	2674	7.02269e+17
Μεγάλος. Μόλις ανέφερα στο @FoxNews ότι πολλοί άνθρωποι που υποστήριξαν το @JebBush με υποστηρίζουν τώρα. Ήξερα ότι θα συνέβαινε, οι ειδικοί δεν! 	2/23/16 13:12	13304	4440	7.02194e+17
Ουάου, υπέροχη δημοσκόπηση του Οχάιο. Δείχνοντας με 5 πόντους, νικώντας τον Κ! 	2/23/16 12:16	8920	2634	7.0218e+17
Σε αντίθεση με τους άλλους Ρεπουμπλικάνους υποψηφίους, θα είμαι στη Νεβάδα όλη μέρα και νύχτα - δεν θα φεύγω, μέσα και έξω. Λατρεύω και επενδύω στη Νεβάδα! 	2/23/16 12:11	11400	3388	7.02179e+17
Ελάτε μαζί μας στο Sparks, Νεβάδα σήμερα!  #NevadaCaucus #VoteTrumpNVhttps: //www.eventbrite.com/e/donald-j-trump-in-sparks-nv-tickets-21643760069Ã¥ÃŠâ € ^^Ã ›_ 	2/23/16 11:46	4314	1363	7.02173e+17
"""@ StevenMeyers11: @ Vogelsong1 @EdRollins @FoxNews Ο Ed Rollins είναι ο μόνος από αυτούς τους ανθρώπους που καταλαβαίνουν τη διαδικασία και το κάνουν σωστό"" "	2/23/16 10:50	3933	1068	7.02158e+17
Αναπτύσσω το Ρεπουμπλικανικό Κόμμα τρομερά - κοιτάξτε τους αριθμούς, μέχρι τώρα! Οι αριθμοί των δημοκράτων μειώθηκαν σημαντικά από τα προηγούμενα χρόνια. 	2/23/16 10:47	10099	3817	7.02158e+17
"""@ jojo2foxy: Ο ΑΝΤΑΛΛΑΚΤΙΚΟΣ ΕΙΝΑΙ ΑΝΕΠΙΘΥΜΗΤΗΣ .... ΕΙΝΑΙ ΤΟ ΚΟΙΝΟ ΑΜΕΡΙΚΑΝΙΚΟΙ ΑΜΕΡΙΚΑΝΙΚΟΙ ΘΕΛΟΥΝ ΟΤΙ ΔΗΜΟΚΡΑΤΙΑ, ΑΝΕΞΑΡΤΗΤΟΣ Ή ΑΝΤΙΓΡΑΦΟΣ REAGAN "	2/23/16 10:38	6404	2038	7.02156e+17
"""@ Vogelsong1: Το @EdRollins το καταλαβαίνει. Ήταν στο @FoxNews εξηγώντας πώς κερδίζει ο Τραμπ στις γενικές εκλογές."" Ευχαριστώ Ed! "	2/23/16 10:36	4573	1325	7.02155e+17
Ο Τεντ Κρουζ σηκώνει τη Βίβλο ψηλά στον αέρα και στη συνέχεια βρίσκεται σαν σκύλος ξανά και ξανά! Οι Ευαγγελικοί στο S.C. τον κατάλαβαν και είπε όχι! 	2/23/16 10:15	7867	2591	7.0215e+17
"Ο Τεντ Κρουζ δεν έχει το σωστό ""ταμπεραμέντο"" για να είναι Πρόεδρος. Κοιτάξτε τον τρόπο που πανικοβλήθηκε τελείως απολύοντας τον διευθυντή του. ΚΑΚΟ! "	2/23/16 10:07	6509	2109	7.02148e+17
Ο Ουάου ήταν ο Τεντ Κρουζ ανέντιμος στον πολύ ικανό διευθυντή επικοινωνίας του. Τον χρησιμοποίησε ως κατσικίσιο σαν σκύλο! Ο Τεντ πανικοβλήθηκε. 	2/23/16 9:40	7821	3269	7.02141e+17
Ο Τεντ Κρουζ μιλάει σκληρά μόνο για τη μετανάστευση τώρα επειδή το έκανε τόσο άσχημα στο S.C. Είναι υπέρ της αμνηστίας και αδύναμος για την παράνομη μετανάστευση. 	2/23/16 9:37	6907	2624	7.0214e+17
ΕΥΧΑΡΙΣΤΩ ΛΑΣ ΒΕΓΚΑ, ΝΕΒΑΔΑ!  #NevadaCaucus #VoteTrumpNV  https://www.facebook.com/DonaldTrump/posts/10156676695120725:0Ã¥ÃŠâ € ^^Ã›_pic.twitter.com/scdxT24Dye 	2/23/16 0:19	8877	3041	7.02e+17
Εγγραφείτε μαζί μου ζωντανά τώρα στο Λας Βέγκας της Νεβάδας! Θα κάνουμε ΑΜΕΡΙΚΗ ΑΣΦΑΛΕΙΑ & ΜΕΓΑΛΟ ΑΛΛΟ! #VoteTrumpNV #NevadaCaucushttp: //rsbn.tv/live-stream-donald-trump-holds-rally-in-las-vegas-nv-2-22-16/Ã¥ÃŠâ € ^^Ã ›_ 	2/22/16 22:51	5447	1525	7.01978e+17
Ο Τεντ Κρουζ είπε στο @oreillyfactor ότι οι παράνομοι που αποστέλλονται από τη χώρα μου από την κυβέρνησή μου θα επανέλθουν αμέσως ως πολίτες. Ένα άλλο τρελό ψέμα! 	2/22/16 21:31	7402	2697	7.01957e+17
Μια μεγάλη δουλειά που χτύπησε στο @oreillyfactor απόψε. Ένα συνολικό χάσιμο χρόνου για παρακολούθηση, βαρετό και μεροληπτικό. Ο @brithume είπε ότι δεν θα τρέξω ποτέ, ναρκωτικά! 	2/22/16 21:27	6687	2133	7.01956e+17
Μεγάλο Δημαρχείο απόψε στις 10:00 μ.μ. (Ανατολική) από τον @seanhannity στο @FoxNews 	2/22/16 21:19	4978	1398	7.01954e+17
Ευχαριστώ Βερμόντ! #VoteTrumpVThttp: //bit.ly/1T2JKMfDSCAVDJTÃ¥ÃŠ 	2/22/16 20:44	4995	1567	7.01946e+17
Ευχαριστώ Μίτσιγκαν! # Ψηφοφορία TRMI  Τραμπ 35%  Κασίχ 17%  Κρουζ 12%  Rubio 12%  Carson 9%  Μέσω: ARG 	2/22/16 20:37	10265	3619	7.01944e+17
Μεγάλη δημοσκόπηση! Ευχαριστώ Βόρεια Καρολίνα!  #VoteTrumpNC στις 3/15!  Τραμπ 36%  Cruz 18%  Rubio 18%  Carson 10%  Κάσικ 7%  Μέσω του @SurveyUSA 	2/22/16 20:34	7997	2746	7.01943e+17
ΟΥΑΟΥ! Ευχαριστώ Μασαχουσέτη! Τα λέμε σύντομα. #VoteTrumpMAhttp: //bit.ly/1mTZSBnSCAVDJTÃ¥ÃŠ 	2/22/16 20:29	6305	2142	7.01942e+17
Μόλις είδα τον πολύ ανίκανο Στρατηγικό της καμπάνιας Mitt Romney, Stuart Stevens Τώρα ξέρω γιατί ο Mitt έχασε τόσο άσχημα. Ο Stevens είναι κλόουν! 	2/22/16 20:29	7213	2194	7.01942e+17
Ευχαριστώ Ιλλινόις! Θαυμάσια νέα! #VoteTrumpIL στις 3/15!  Τραμπ 28%  Κρουζ 15%  Rubio 14%  Κασίχ 13%  Μπους 8%  Carson 6%  Simon Poll / SIU 	2/22/16 20:24	8329	2653	7.01941e+17
Θα είμαι στο @seanhannity απόψε - από το Λας Βέγκας της Νεβάδας στις 10μμ. Απολαμβάνω! #Hannity # Trump2016pic.twitter.com / mx5rxf4oHl 	2/22/16 19:19	5684	1845	7.01924e+17
Ο Τεντ Κρουζ πρέπει να αποκλειστεί από τη δόλια νίκη του στην Αϊόβα. Η αδύναμη RNC και η Ρεπουμπλικανική ηγεσία μάλλον δεν θα το αφήσουν να συμβεί! Λυπημένος. 	2/22/16 16:11	8292	2681	7.01877e+17
Μόλις είδα την ψεύτικη διαφήμιση του Cruz - εντελώς ψεύτικα, πιο βρώμικα κόλπα. Πιάστηκε σε τόσα πολλά ψέματα - είναι τρελός αυτός ο άνθρωπος; 	2/22/16 16:06	8384	2871	7.01876e+17
Ο Ted Cruz ζήτησε συγγνώμη από τον Marco Rubio και τον Ben Carson για απάτη και βρώμικα κόλπα. Δεν υπάρχει αμφιβολία ότι έχει χάσει την Ευαγγελική υποστήριξη! 	2/22/16 15:55	9442	3513	7.01873e+17
